industry_code_x,industry_code_y,dem_corr,industry_title_x,industry_title_y_x,industry_title_y_y,edge_tuple,edge_tuple_rev
3114,3169,0.138120564727,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3169 Other leather product manufacturing,NAICS 3169 Other leather product manufacturing,"('3114', '3169')","('3169', '3114')"
3114,3343,0.13218935037,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3343 Audio and video equipment manufacturing,NAICS 3343 Audio and video equipment manufacturing,"('3114', '3343')","('3343', '3114')"
3114,3132,0.130692795527,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3132 Fabric mills,NAICS 3132 Fabric mills,"('3114', '3132')","('3132', '3114')"
3114,3119,0.126762101165,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3119 Other food manufacturing,NAICS 3119 Other food manufacturing,"('3114', '3119')","('3119', '3114')"
3114,3379,0.125992594057,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3379 Other furniture related product manufacturing,NAICS 3379 Other furniture related product manufacturing,"('3114', '3379')","('3379', '3114')"
3114,3274,0.125221814922,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3274 Lime and gypsum product manufacturing,NAICS 3274 Lime and gypsum product manufacturing,"('3114', '3274')","('3274', '3114')"
3114,3352,0.125087389231,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3352 Household appliance manufacturing,NAICS 3352 Household appliance manufacturing,"('3114', '3352')","('3352', '3114')"
3114,4852,0.121285376649,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 4852 Interurban and rural bus transportation,NAICS 4852 Interurban and rural bus transportation,"('3114', '4852')","('4852', '3114')"
3114,1129,0.121263830224,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 1129 Other animal production,NAICS 1129 Other animal production,"('3114', '1129')","('1129', '3114')"
3114,3121,0.116096087543,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3121 Beverage manufacturing,NAICS 3121 Beverage manufacturing,"('3114', '3121')","('3121', '3114')"
3114,3212,0.114356970066,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3212 Plywood and engineered wood product mfg.,NAICS 3212 Plywood and engineered wood product mfg.,"('3114', '3212')","('3212', '3114')"
3114,3369,0.10918578719,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3369 Other transportation equipment manufacturing,NAICS 3369 Other transportation equipment manufacturing,"('3114', '3369')","('3369', '3114')"
3114,1114,0.107962918544,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 1114 Greenhouse and nursery production,NAICS 1114 Greenhouse and nursery production,"('3114', '1114')","('1114', '3114')"
3114,5232,0.107123112905,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 5232 Securities and commodity exchanges,NAICS 5232 Securities and commodity exchanges,"('3114', '5232')","('5232', '3114')"
3114,3362,0.104818686951,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3362 Motor vehicle body and trailer manufacturing,NAICS 3362 Motor vehicle body and trailer manufacturing,"('3114', '3362')","('3362', '3114')"
3114,3331,0.103069069069,NAICS 3114 Fruit and vegetable preserving and specialty,"NAICS 3331 Ag., construction, and mining machinery mfg.","NAICS 3331 Ag., construction, and mining machinery mfg.","('3114', '3331')","('3331', '3114')"
3114,3322,0.100411687346,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3322 Cutlery and handtool manufacturing,NAICS 3322 Cutlery and handtool manufacturing,"('3114', '3322')","('3322', '3114')"
3115,3115,0.618597713875,NAICS 3115 Dairy product manufacturing,NAICS 3115 Dairy product manufacturing,NAICS 3115 Dairy product manufacturing,"('3115', '3115')","('3115', '3115')"
3115,1124,0.280237677314,NAICS 3115 Dairy product manufacturing,NAICS 1124 Sheep and goat farming,NAICS 1124 Sheep and goat farming,"('3115', '1124')","('1124', '3115')"
3115,3162,0.231446473839,NAICS 3115 Dairy product manufacturing,NAICS 3162 Footwear manufacturing,NAICS 3162 Footwear manufacturing,"('3115', '3162')","('3162', '3115')"
3115,1121,0.221378056846,NAICS 3115 Dairy product manufacturing,NAICS 1121 Cattle ranching and farming,NAICS 1121 Cattle ranching and farming,"('3115', '1121')","('1121', '3115')"
3115,3159,0.220442056395,NAICS 3115 Dairy product manufacturing,NAICS 3159 Accessories and other apparel manufacturing,NAICS 3159 Accessories and other apparel manufacturing,"('3115', '3159')","('3159', '3115')"
3115,1132,0.206835259759,NAICS 3115 Dairy product manufacturing,NAICS 1132 Forest nursery and gathering forest products,NAICS 1132 Forest nursery and gathering forest products,"('3115', '1132')","('1132', '3115')"
3115,3161,0.184759754568,NAICS 3115 Dairy product manufacturing,NAICS 3161 Leather and hide tanning and finishing,NAICS 3161 Leather and hide tanning and finishing,"('3115', '3161')","('3161', '3115')"
3115,3111,0.170527445952,NAICS 3115 Dairy product manufacturing,NAICS 3111 Animal food manufacturing,NAICS 3111 Animal food manufacturing,"('3115', '3111')","('3111', '3115')"
3115,1123,0.163519622316,NAICS 3115 Dairy product manufacturing,NAICS 1123 Poultry and egg production,NAICS 1123 Poultry and egg production,"('3115', '1123')","('1123', '3115')"
3115,3122,0.162337410832,NAICS 3115 Dairy product manufacturing,NAICS 3122 Tobacco manufacturing,NAICS 3122 Tobacco manufacturing,"('3115', '3122')","('3122', '3115')"
3115,3169,0.160962045776,NAICS 3115 Dairy product manufacturing,NAICS 3169 Other leather product manufacturing,NAICS 3169 Other leather product manufacturing,"('3115', '3169')","('3169', '3115')"
3115,3114,0.15616793458,NAICS 3115 Dairy product manufacturing,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3114 Fruit and vegetable preserving and specialty,"('3115', '3114')","('3114', '3115')"
3115,3116,0.155632791104,NAICS 3115 Dairy product manufacturing,NAICS 3116 Animal slaughtering and processing,NAICS 3116 Animal slaughtering and processing,"('3115', '3116')","('3116', '3115')"
3115,4821,0.142178774528,NAICS 3115 Dairy product manufacturing,NAICS 4821 Rail transportation,NAICS 4821 Rail transportation,"('3115', '4821')","('4821', '3115')"
3115,5211,0.137004971329,NAICS 3115 Dairy product manufacturing,NAICS 5211 Monetary authorities - central bank,NAICS 5211 Monetary authorities - central bank,"('3115', '5211')","('5211', '3115')"
3115,5152,0.13500958105,NAICS 3115 Dairy product manufacturing,NAICS 5152 Cable and other subscription programming,NAICS 5152 Cable and other subscription programming,"('3115', '5152')","('5152', '3115')"
3115,3132,0.134920875151,NAICS 3115 Dairy product manufacturing,NAICS 3132 Fabric mills,NAICS 3132 Fabric mills,"('3115', '3132')","('3132', '3115')"
3115,3379,0.132699033854,NAICS 3115 Dairy product manufacturing,NAICS 3379 Other furniture related product manufacturing,NAICS 3379 Other furniture related product manufacturing,"('3115', '3379')","('3379', '3115')"
3115,3314,0.132305053727,NAICS 3115 Dairy product manufacturing,NAICS 3314 Other nonferrous metal production,NAICS 3314 Other nonferrous metal production,"('3115', '3314')","('3314', '3115')"
3115,3343,0.132087539818,NAICS 3115 Dairy product manufacturing,NAICS 3343 Audio and video equipment manufacturing,NAICS 3343 Audio and video equipment manufacturing,"('3115', '3343')","('3343', '3115')"
3115,4852,0.126904047462,NAICS 3115 Dairy product manufacturing,NAICS 4852 Interurban and rural bus transportation,NAICS 4852 Interurban and rural bus transportation,"('3115', '4852')","('4852', '3115')"
3115,3274,0.122278093777,NAICS 3115 Dairy product manufacturing,NAICS 3274 Lime and gypsum product manufacturing,NAICS 3274 Lime and gypsum product manufacturing,"('3115', '3274')","('3274', '3115')"
3115,3313,0.116661175316,NAICS 3115 Dairy product manufacturing,NAICS 3313 Alumina and aluminum production,NAICS 3313 Alumina and aluminum production,"('3115', '3313')","('3313', '3115')"
3115,3351,0.116591012123,NAICS 3115 Dairy product manufacturing,NAICS 3351 Electric lighting equipment manufacturing,NAICS 3351 Electric lighting equipment manufacturing,"('3115', '3351')","('3351', '3115')"
3115,4871,0.115666117607,NAICS 3115 Dairy product manufacturing,"NAICS 4871 Scenic and sightseeing transportation, land","NAICS 4871 Scenic and sightseeing transportation, land","('3115', '4871')","('4871', '3115')"
3115,1113,0.113353458651,NAICS 3115 Dairy product manufacturing,NAICS 1113 Fruit and tree nut farming,NAICS 1113 Fruit and tree nut farming,"('3115', '1113')","('1113', '3115')"
3115,3112,0.112797100894,NAICS 3115 Dairy product manufacturing,NAICS 3112 Grain and oilseed milling,NAICS 3112 Grain and oilseed milling,"('3115', '3112')","('3112', '3115')"
3115,4851,0.10746833418,NAICS 3115 Dairy product manufacturing,NAICS 4851 Urban transit systems,NAICS 4851 Urban transit systems,"('3115', '4851')","('4851', '3115')"
3115,1129,0.102033219608,NAICS 3115 Dairy product manufacturing,NAICS 1129 Other animal production,NAICS 1129 Other animal production,"('3115', '1129')","('1129', '3115')"
3116,3116,0.65537307017,NAICS 3116 Animal slaughtering and processing,NAICS 3116 Animal slaughtering and processing,NAICS 3116 Animal slaughtering and processing,"('3116', '3116')","('3116', '3116')"
3116,1123,0.346729692516,NAICS 3116 Animal slaughtering and processing,NAICS 1123 Poultry and egg production,NAICS 1123 Poultry and egg production,"('3116', '1123')","('1123', '3116')"
3116,3111,0.289690342044,NAICS 3116 Animal slaughtering and processing,NAICS 3111 Animal food manufacturing,NAICS 3111 Animal food manufacturing,"('3116', '3111')","('3111', '3116')"
3116,1124,0.266089988443,NAICS 3116 Animal slaughtering and processing,NAICS 1124 Sheep and goat farming,NAICS 1124 Sheep and goat farming,"('3116', '1124')","('1124', '3116')"
3116,1122,0.24963623166,NAICS 3116 Animal slaughtering and processing,NAICS 1122 Hog and pig farming,NAICS 1122 Hog and pig farming,"('3116', '1122')","('1122', '3116')"
3116,3114,0.182582741094,NAICS 3116 Animal slaughtering and processing,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3114 Fruit and vegetable preserving and specialty,"('3116', '3114')","('3114', '3116')"
3116,3159,0.177932212668,NAICS 3116 Animal slaughtering and processing,NAICS 3159 Accessories and other apparel manufacturing,NAICS 3159 Accessories and other apparel manufacturing,"('3116', '3159')","('3159', '3116')"
3116,1121,0.171369980731,NAICS 3116 Animal slaughtering and processing,NAICS 1121 Cattle ranching and farming,NAICS 1121 Cattle ranching and farming,"('3116', '1121')","('1121', '3116')"
3116,1111,0.168296833957,NAICS 3116 Animal slaughtering and processing,NAICS 1111 Oilseed and grain farming,NAICS 1111 Oilseed and grain farming,"('3116', '1111')","('1111', '3116')"
3116,3115,0.155632791104,NAICS 3116 Animal slaughtering and processing,NAICS 3115 Dairy product manufacturing,NAICS 3115 Dairy product manufacturing,"('3116', '3115')","('3115', '3116')"
3116,3161,0.154188662792,NAICS 3116 Animal slaughtering and processing,NAICS 3161 Leather and hide tanning and finishing,NAICS 3161 Leather and hide tanning and finishing,"('3116', '3161')","('3161', '3116')"
3116,Grassland,0.14961981721,NAICS 3116 Animal slaughtering and processing,Grassland,Grassland,"('3116', 'Grassland')","('Grassland', '3116')"
3116,4852,0.148201008937,NAICS 3116 Animal slaughtering and processing,NAICS 4852 Interurban and rural bus transportation,NAICS 4852 Interurban and rural bus transportation,"('3116', '4852')","('4852', '3116')"
3116,1132,0.143699860271,NAICS 3116 Animal slaughtering and processing,NAICS 1132 Forest nursery and gathering forest products,NAICS 1132 Forest nursery and gathering forest products,"('3116', '1132')","('1132', '3116')"
3116,1131,0.142278178964,NAICS 3116 Animal slaughtering and processing,NAICS 1131 Timber tract operations,NAICS 1131 Timber tract operations,"('3116', '1131')","('1131', '3116')"
3116,4821,0.141275086966,NAICS 3116 Animal slaughtering and processing,NAICS 4821 Rail transportation,NAICS 4821 Rail transportation,"('3116', '4821')","('4821', '3116')"
3116,Cropland,0.115283374975,NAICS 3116 Animal slaughtering and processing,Cropland,Cropland,"('3116', 'Cropland')","('Cropland', '3116')"
3116,3112,0.113288212781,NAICS 3116 Animal slaughtering and processing,NAICS 3112 Grain and oilseed milling,NAICS 3112 Grain and oilseed milling,"('3116', '3112')","('3112', '3116')"
3116,3169,0.10599821604,NAICS 3116 Animal slaughtering and processing,NAICS 3169 Other leather product manufacturing,NAICS 3169 Other leather product manufacturing,"('3116', '3169')","('3169', '3116')"
3117,3117,1.26938915206,NAICS 3117 Seafood product preparation and packaging,NAICS 3117 Seafood product preparation and packaging,NAICS 3117 Seafood product preparation and packaging,"('3117', '3117')","('3117', '3117')"
3117,1141,0.676355209132,NAICS 3117 Seafood product preparation and packaging,NAICS 1141 Fishing,NAICS 1141 Fishing,"('3117', '1141')","('1141', '3117')"
3117,3131,0.595617855715,NAICS 3117 Seafood product preparation and packaging,"NAICS 3131 Fiber, yarn, and thread mills","NAICS 3131 Fiber, yarn, and thread mills","('3117', '3131')","('3131', '3117')"
3117,1125,0.58513674056,NAICS 3117 Seafood product preparation and packaging,NAICS 1125 Aquaculture,NAICS 1125 Aquaculture,"('3117', '1125')","('1125', '3117')"
3117,1122,0.567224868937,NAICS 3117 Seafood product preparation and packaging,NAICS 1122 Hog and pig farming,NAICS 1122 Hog and pig farming,"('3117', '1122')","('1122', '3117')"
3117,3211,0.529699743382,NAICS 3117 Seafood product preparation and packaging,NAICS 3211 Sawmills and wood preservation,NAICS 3211 Sawmills and wood preservation,"('3117', '3211')","('3211', '3117')"
3117,4832,0.508317519848,NAICS 3117 Seafood product preparation and packaging,NAICS 4832 Inland water transportation,NAICS 4832 Inland water transportation,"('3117', '4832')","('4832', '3117')"
3117,3151,0.492570871063,NAICS 3117 Seafood product preparation and packaging,NAICS 3151 Apparel knitting mills,NAICS 3151 Apparel knitting mills,"('3117', '3151')","('3151', '3117')"
3117,3366,0.474904334931,NAICS 3117 Seafood product preparation and packaging,NAICS 3366 Ship and boat building,NAICS 3366 Ship and boat building,"('3117', '3366')","('3366', '3117')"
3117,1133,0.455555137746,NAICS 3117 Seafood product preparation and packaging,NAICS 1133 Logging,NAICS 1133 Logging,"('3117', '1133')","('1133', '3117')"
3117,2121,0.44602334802,NAICS 3117 Seafood product preparation and packaging,NAICS 2121 Coal mining,NAICS 2121 Coal mining,"('3117', '2121')","('2121', '3117')"
3117,1111,0.418560609099,NAICS 3117 Seafood product preparation and packaging,NAICS 1111 Oilseed and grain farming,NAICS 1111 Oilseed and grain farming,"('3117', '1111')","('1111', '3117')"
3117,4861,0.415161397864,NAICS 3117 Seafood product preparation and packaging,NAICS 4861 Pipeline transportation of crude oil,NAICS 4861 Pipeline transportation of crude oil,"('3117', '4861')","('4861', '3117')"
3117,4872,0.405970412537,NAICS 3117 Seafood product preparation and packaging,"NAICS 4872 Scenic and sightseeing transportation, water","NAICS 4872 Scenic and sightseeing transportation, water","('3117', '4872')","('4872', '3117')"
3117,4831,0.404227293426,NAICS 3117 Seafood product preparation and packaging,"NAICS 4831 Sea, coastal, and great lakes transportation","NAICS 4831 Sea, coastal, and great lakes transportation","('3117', '4831')","('4831', '3117')"
3117,9271,0.40227938977,NAICS 3117 Seafood product preparation and packaging,NAICS 9271 Space research and technology,NAICS 9271 Space research and technology,"('3117', '9271')","('9271', '3117')"
3117,1123,0.399992016774,NAICS 3117 Seafood product preparation and packaging,NAICS 1123 Poultry and egg production,NAICS 1123 Poultry and egg production,"('3117', '1123')","('1123', '3117')"
3117,4879,0.391230019847,NAICS 3117 Seafood product preparation and packaging,"NAICS 4879 Scenic and sightseeing transportation, other","NAICS 4879 Scenic and sightseeing transportation, other","('3117', '4879')","('4879', '3117')"
3117,3161,0.384458075666,NAICS 3117 Seafood product preparation and packaging,NAICS 3161 Leather and hide tanning and finishing,NAICS 3161 Leather and hide tanning and finishing,"('3117', '3161')","('3161', '3117')"
3117,4245,0.380082363818,NAICS 3117 Seafood product preparation and packaging,NAICS 4245 Farm product raw material merch. whls.,NAICS 4245 Farm product raw material merch. whls.,"('3117', '4245')","('4245', '3117')"
3117,4821,0.378842040015,NAICS 3117 Seafood product preparation and packaging,NAICS 4821 Rail transportation,NAICS 4821 Rail transportation,"('3117', '4821')","('4821', '3117')"
3117,4883,0.373292134749,NAICS 3117 Seafood product preparation and packaging,NAICS 4883 Support activities for water transportation,NAICS 4883 Support activities for water transportation,"('3117', '4883')","('4883', '3117')"
3117,Other,0.367519973171,NAICS 3117 Seafood product preparation and packaging,Other,Other,"('3117', 'Other')","('Other', '3117')"
3117,4862,0.358596420607,NAICS 3117 Seafood product preparation and packaging,NAICS 4862 Pipeline transportation of natural gas,NAICS 4862 Pipeline transportation of natural gas,"('3117', '4862')","('4862', '3117')"
3117,Water,0.352352950015,NAICS 3117 Seafood product preparation and packaging,Water,Water,"('3117', 'Water')","('Water', '3117')"
3117,1131,0.350351661227,NAICS 3117 Seafood product preparation and packaging,NAICS 1131 Timber tract operations,NAICS 1131 Timber tract operations,"('3117', '1131')","('1131', '3117')"
3117,3169,0.343148946744,NAICS 3117 Seafood product preparation and packaging,NAICS 3169 Other leather product manufacturing,NAICS 3169 Other leather product manufacturing,"('3117', '3169')","('3169', '3117')"
3117,1132,0.336529569628,NAICS 3117 Seafood product preparation and packaging,NAICS 1132 Forest nursery and gathering forest products,NAICS 1132 Forest nursery and gathering forest products,"('3117', '1132')","('1132', '3117')"
3117,4871,0.336170646324,NAICS 3117 Seafood product preparation and packaging,"NAICS 4871 Scenic and sightseeing transportation, land","NAICS 4871 Scenic and sightseeing transportation, land","('3117', '4871')","('4871', '3117')"
3117,Grassland,0.331279877139,NAICS 3117 Seafood product preparation and packaging,Grassland,Grassland,"('3117', 'Grassland')","('Grassland', '3117')"
3117,2131,0.3297211002,NAICS 3117 Seafood product preparation and packaging,NAICS 2131 Support activities for mining,NAICS 2131 Support activities for mining,"('3117', '2131')","('2131', '3117')"
3117,3274,0.326782900405,NAICS 3117 Seafood product preparation and packaging,NAICS 3274 Lime and gypsum product manufacturing,NAICS 3274 Lime and gypsum product manufacturing,"('3117', '3274')","('3274', '3117')"
3117,3132,0.323429689467,NAICS 3117 Seafood product preparation and packaging,NAICS 3132 Fabric mills,NAICS 3132 Fabric mills,"('3117', '3132')","('3132', '3117')"
3117,Woodland,0.322991726729,NAICS 3117 Seafood product preparation and packaging,Woodland,Woodland,"('3117', 'Woodland')","('Woodland', '3117')"
3117,3112,0.322861637987,NAICS 3117 Seafood product preparation and packaging,NAICS 3112 Grain and oilseed milling,NAICS 3112 Grain and oilseed milling,"('3117', '3112')","('3112', '3117')"
3117,1119,0.320101553262,NAICS 3117 Seafood product preparation and packaging,NAICS 1119 Other crop farming,NAICS 1119 Other crop farming,"('3117', '1119')","('1119', '3117')"
3117,1153,0.318387684996,NAICS 3117 Seafood product preparation and packaging,NAICS 1153 Support activities for forestry,NAICS 1153 Support activities for forestry,"('3117', '1153')","('1153', '3117')"
3117,3162,0.313901465563,NAICS 3117 Seafood product preparation and packaging,NAICS 3162 Footwear manufacturing,NAICS 3162 Footwear manufacturing,"('3117', '3162')","('3162', '3117')"
3117,7213,0.306992507312,NAICS 3117 Seafood product preparation and packaging,NAICS 7213 Rooming and boarding houses,NAICS 7213 Rooming and boarding houses,"('3117', '7213')","('7213', '3117')"
3117,1121,0.306447437182,NAICS 3117 Seafood product preparation and packaging,NAICS 1121 Cattle ranching and farming,NAICS 1121 Cattle ranching and farming,"('3117', '1121')","('1121', '3117')"
3117,1113,0.295204415529,NAICS 3117 Seafood product preparation and packaging,NAICS 1113 Fruit and tree nut farming,NAICS 1113 Fruit and tree nut farming,"('3117', '1113')","('1113', '3117')"
3117,2111,0.293816010589,NAICS 3117 Seafood product preparation and packaging,NAICS 2111 Oil and gas extraction,NAICS 2111 Oil and gas extraction,"('3117', '2111')","('2111', '3117')"
3117,1112,0.29236504338,NAICS 3117 Seafood product preparation and packaging,NAICS 1112 Vegetable and melon farming,NAICS 1112 Vegetable and melon farming,"('3117', '1112')","('1112', '3117')"
3117,5232,0.285819707805,NAICS 3117 Seafood product preparation and packaging,NAICS 5232 Securities and commodity exchanges,NAICS 5232 Securities and commodity exchanges,"('3117', '5232')","('5232', '3117')"
3117,3352,0.280238735947,NAICS 3117 Seafood product preparation and packaging,NAICS 3352 Household appliance manufacturing,NAICS 3352 Household appliance manufacturing,"('3117', '3352')","('3352', '3117')"
3117,2122,0.277439423276,NAICS 3117 Seafood product preparation and packaging,NAICS 2122 Metal ore mining,NAICS 2122 Metal ore mining,"('3117', '2122')","('2122', '3117')"
3117,3111,0.276595393748,NAICS 3117 Seafood product preparation and packaging,NAICS 3111 Animal food manufacturing,NAICS 3111 Animal food manufacturing,"('3117', '3111')","('3111', '3117')"
3117,3221,0.274520383678,NAICS 3117 Seafood product preparation and packaging,"NAICS 3221 Pulp, paper, and paperboard mills","NAICS 3221 Pulp, paper, and paperboard mills","('3117', '3221')","('3221', '3117')"
3117,1151,0.261240735152,NAICS 3117 Seafood product preparation and packaging,NAICS 1151 Support activities for crop production,NAICS 1151 Support activities for crop production,"('3117', '1151')","('1151', '3117')"
3117,Cropland,0.259885358865,NAICS 3117 Seafood product preparation and packaging,Cropland,Cropland,"('3117', 'Cropland')","('Cropland', '3117')"
3117,3122,0.259432391679,NAICS 3117 Seafood product preparation and packaging,NAICS 3122 Tobacco manufacturing,NAICS 3122 Tobacco manufacturing,"('3117', '3122')","('3122', '3117')"
3117,3365,0.259266676423,NAICS 3117 Seafood product preparation and packaging,NAICS 3365 Railroad rolling stock manufacturing,NAICS 3365 Railroad rolling stock manufacturing,"('3117', '3365')","('3365', '3117')"
3117,4852,0.254197583556,NAICS 3117 Seafood product preparation and packaging,NAICS 4852 Interurban and rural bus transportation,NAICS 4852 Interurban and rural bus transportation,"('3117', '4852')","('4852', '3117')"
3117,Desert,0.251958453157,NAICS 3117 Seafood product preparation and packaging,Desert,Desert,"('3117', 'Desert')","('Desert', '3117')"
3117,7132,0.246211268327,NAICS 3117 Seafood product preparation and packaging,NAICS 7132 Gambling industries,NAICS 7132 Gambling industries,"('3117', '7132')","('7132', '3117')"
3117,7212,0.236758447029,NAICS 3117 Seafood product preparation and packaging,NAICS 7212 Rv parks and recreational camps,NAICS 7212 Rv parks and recreational camps,"('3117', '7212')","('7212', '3117')"
3117,1142,0.231292082426,NAICS 3117 Seafood product preparation and packaging,NAICS 1142 Hunting and trapping,NAICS 1142 Hunting and trapping,"('3117', '1142')","('1142', '3117')"
3117,3159,0.221960056996,NAICS 3117 Seafood product preparation and packaging,NAICS 3159 Accessories and other apparel manufacturing,NAICS 3159 Accessories and other apparel manufacturing,"('3117', '3159')","('3159', '3117')"
3117,1124,0.220953081776,NAICS 3117 Seafood product preparation and packaging,NAICS 1124 Sheep and goat farming,NAICS 1124 Sheep and goat farming,"('3117', '1124')","('1124', '3117')"
3117,3331,0.196216708952,NAICS 3117 Seafood product preparation and packaging,"NAICS 3331 Ag., construction, and mining machinery mfg.","NAICS 3331 Ag., construction, and mining machinery mfg.","('3117', '3331')","('3331', '3117')"
3118,3118,0.277791522118,NAICS 3118 Bakeries and tortilla manufacturing,NAICS 3118 Bakeries and tortilla manufacturing,NAICS 3118 Bakeries and tortilla manufacturing,"('3118', '3118')","('3118', '3118')"
3118,4853,0.112169319342,NAICS 3118 Bakeries and tortilla manufacturing,NAICS 4853 Taxi and limousine service,NAICS 4853 Taxi and limousine service,"('3118', '4853')","('4853', '3118')"
3119,3119,0.344459541125,NAICS 3119 Other food manufacturing,NAICS 3119 Other food manufacturing,NAICS 3119 Other food manufacturing,"('3119', '3119')","('3119', '3119')"
3119,3114,0.126762101165,NAICS 3119 Other food manufacturing,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3114 Fruit and vegetable preserving and specialty,"('3119', '3114')","('3114', '3119')"
3119,3152,0.109748266843,NAICS 3119 Other food manufacturing,NAICS 3152 Cut and sew apparel manufacturing,NAICS 3152 Cut and sew apparel manufacturing,"('3119', '3152')","('3152', '3119')"
3119,3256,0.105847579795,NAICS 3119 Other food manufacturing,"NAICS 3256 Soap, cleaning compound, and toiletry mfg.","NAICS 3256 Soap, cleaning compound, and toiletry mfg.","('3119', '3256')","('3256', '3119')"
3119,3113,0.101624412515,NAICS 3119 Other food manufacturing,NAICS 3113 Sugar and confectionery product manufacturing,NAICS 3113 Sugar and confectionery product manufacturing,"('3119', '3113')","('3113', '3119')"
3121,3121,0.468123945218,NAICS 3121 Beverage manufacturing,NAICS 3121 Beverage manufacturing,NAICS 3121 Beverage manufacturing,"('3121', '3121')","('3121', '3121')"
3121,1113,0.240518322025,NAICS 3121 Beverage manufacturing,NAICS 1113 Fruit and tree nut farming,NAICS 1113 Fruit and tree nut farming,"('3121', '1113')","('1113', '3121')"
3121,1131,0.146234634124,NAICS 3121 Beverage manufacturing,NAICS 1131 Timber tract operations,NAICS 1131 Timber tract operations,"('3121', '1131')","('1131', '3121')"
3121,1124,0.134363163647,NAICS 3121 Beverage manufacturing,NAICS 1124 Sheep and goat farming,NAICS 1124 Sheep and goat farming,"('3121', '1124')","('1124', '3121')"
3121,1151,0.127700951815,NAICS 3121 Beverage manufacturing,NAICS 1151 Support activities for crop production,NAICS 1151 Support activities for crop production,"('3121', '1151')","('1151', '3121')"
3121,3114,0.116096087543,NAICS 3121 Beverage manufacturing,NAICS 3114 Fruit and vegetable preserving and specialty,NAICS 3114 Fruit and vegetable preserving and specialty,"('3121', '3114')","('3114', '3121')"
3121,1112,0.11430620883,NAICS 3121 Beverage manufacturing,NAICS 1112 Vegetable and melon farming,NAICS 1112 Vegetable and melon farming,"('3121', '1112')","('1112', '3121')"
3121,1129,0.106211215284,NAICS 3121 Beverage manufacturing,NAICS 1129 Other animal production,NAICS 1129 Other animal production,"('3121', '1129')","('1129', '3121')"
3122,3122,1.12517941359,NAICS 3122 Tobacco manufacturing,NAICS 3122 Tobacco manufacturing,NAICS 3122 Tobacco manufacturing,"('3122', '3122')","('3122', '3122')"
3122,4245,0.530550778734,NAICS 3122 Tobacco manufacturing,NAICS 4245 Farm product raw material merch. whls.,NAICS 4245 Farm product raw material merch. whls.,"('3122', '4245')","('4245', '3122')"
3122,2121,0.448697780162,NAICS 3122 Tobacco manufacturing,NAICS 2121 Coal mining,NAICS 2121 Coal mining,"('3122', '2121')","('2121', '3122')"
3122,Other,0.439235598598,NAICS 3122 Tobacco manufacturing,Other,Other,"('3122', 'Other')","('Other', '3122')"
3122,1122,0.436101547084,NAICS 3122 Tobacco manufacturing,NAICS 1122 Hog and pig farming,NAICS 1122 Hog and pig farming,"('3122', '1122')","('1122', '3122')"
3122,Grassland,0.432452061785,NAICS 3122 Tobacco manufacturing,Grassland,Grassland,"('3122', 'Grassland')","('Grassland', '3122')"
3122,1111,0.389414274783,NAICS 3122 Tobacco manufacturing,NAICS 1111 Oilseed and grain farming,NAICS 1111 Oilseed and grain farming,"('3122', '1111')","('1111', '3122')"
3122,3132,0.385405482253,NAICS 3122 Tobacco manufacturing,NAICS 3132 Fabric mills,NAICS 3132 Fabric mills,"('3122', '3132')","('3132', '3122')"
3122,3131,0.362911013345,NAICS 3122 Tobacco manufacturing,"NAICS 3131 Fiber, yarn, and thread mills","NAICS 3131 Fiber, yarn, and thread mills","('3122', '3131')","('3131', '3122')"
3122,1119,0.297930312016,NAICS 3122 Tobacco manufacturing,NAICS 1119 Other crop farming,NAICS 1119 Other crop farming,"('3122', '1119')","('1119', '3122')"
3122,4879,0.292940693812,NAICS 3122 Tobacco manufacturing,"NAICS 4879 Scenic and sightseeing transportation, other","NAICS 4879 Scenic and sightseeing transportation, other","('3122', '4879')","('4879', '3122')"
3122,3161,0.291424336038,NAICS 3122 Tobacco manufacturing,NAICS 3161 Leather and hide tanning and finishing,NAICS 3161 Leather and hide tanning and finishing,"('3122', '3161')","('3161', '3122')"
3122,3151,0.287883039027,NAICS 3122 Tobacco manufacturing,NAICS 3151 Apparel knitting mills,NAICS 3151 Apparel knitting mills,"('3122', '3151')","('3151', '3122')"
